iter	RMSE
1665	2.462142587
1666	2.46130493
1667	2.460248541
1668	2.459076002
1669	2.458114859
1670	2.457214611
1671	2.456114287
1672	2.455969354
1673	2.454433941
1674	2.453209464
1675	2.453045824
1676	2.451570182
1677	2.450962069
1678	2.450205571
1679	2.450123128
1680	2.44941875
1681	2.448461652
1682	2.446998265
1683	2.446054649
1684	2.445059667
1685	2.444255966
1686	2.443569952
1687	2.442016483
1688	2.441555827
1689	2.440447403
1690	2.439836579
1691	2.43925716
1692	2.438113005
1693	2.437194293
1694	2.43559279
1695	2.434464846
1696	2.432827961
1697	2.43111122
1698	2.429094098
1699	2.428447051
1700	2.427295102
1701	2.426993913
1702	2.426078153
1703	2.425981044
1704	2.425903218
1705	2.42506307
1706	2.424689338
1707	2.42374612
1708	2.423547217
1709	2.422238734
1710	2.421297083
1711	2.41973948
1712	2.418806151
1713	2.417393967
1714	2.416530099
1715	2.414550608
1716	2.41361687
1717	2.412896771
1718	2.412088959
1719	2.410821554
1720	2.4101447
1721	2.410007167
1722	2.40882848
1723	2.408059103
1724	2.407206013
1725	2.406400133
1726	2.405559472
1727	2.405014174
1728	2.403910616
1729	2.403384344
1730	2.401754148
1731	2.400841564
1732	2.40074765
1733	2.399969004
1734	2.399702918
1735	2.398762579
1736	2.398084462
1737	2.397150656
1738	2.396375541
1739	2.39568906
1740	2.394667573
1741	2.394368846
1742	2.394276868
1743	2.394133773
1744	2.39355665
1745	2.393266454
1746	2.392195907
1747	2.391889922
1748	2.390768983
1749	2.390435973
1750	2.38958857
1751	2.388717445
1752	2.387541871
1753	2.386654575
1754	2.386315303
1755	2.385513213
1756	2.384742882
1757	2.383858835
1758	2.383719667
1759	2.382741556
1760	2.381670514
1761	2.380570226
1762	2.380261494
1763	2.378938044
1764	2.378380905
1765	2.376875967
1766	2.375603511
1767	2.374078143
1768	2.373179581
1769	2.371623488
1770	2.370765997
1771	2.369875649
1772	2.369231638
1773	2.368645434
1774	2.367855808
1775	2.36702956
1776	2.366192946
1777	2.366104699
1778	2.365082359
1779	2.363314607
1780	2.363011163
1781	2.362905177
1782	2.362830951
1783	2.361731576
1784	2.360927047
1785	2.360843432
1786	2.359939141
1787	2.35915213
1788	2.359051472
1789	2.358424173
1790	2.356941411
1791	2.356430936
1792	2.355889484
1793	2.355224774
1794	2.355098466
1795	2.354335086
1796	2.353650802
1797	2.352863483
1798	2.351425063
1799	2.351339172
1800	2.350503438
1801	2.349142273
1802	2.348897139
1803	2.347798692
1804	2.347640223
1805	2.346861042
1806	2.345721048
1807	2.344988284
1808	2.344903903
1809	2.343510561
1810	2.342879396
1811	2.341834312
1812	2.341331168
1813	2.340589139
1814	2.339688454
1815	2.338102553
1816	2.337282085
1817	2.336545123
1818	2.335584102
1819	2.334772994
1820	2.333713404
1821	2.332502201
1822	2.331643037
1823	2.330801742
1824	2.330109542
1825	2.329195348
1826	2.32748385
1827	2.326500009
1828	2.326195015
1829	2.325308856
1830	2.323802615
1831	2.323261914
1832	2.322755778
1833	2.321346528
1834	2.321246468
1835	2.319859227
1836	2.319571557
1837	2.319335482
1838	2.318820614
1839	2.318653551
1840	2.317632092
1841	2.316855629
1842	2.316685829
1843	2.315067927
1844	2.314973466
1845	2.313749745
1846	2.312712129
1847	2.312032357
1848	2.31153742
1849	2.311483045
1850	2.310722633
1851	2.310015059
1852	2.308784749
1853	2.308130624
1854	2.307320995
1855	2.307090391
1856	2.30700925
1857	2.306117336
1858	2.305051781
1859	2.304081305
1860	2.302398026
1861	2.302297138
1862	2.301589775
1863	2.300554908
1864	2.299486211
1865	2.298490601
1866	2.29843563
1867	2.29788362
1868	2.297669401
1869	2.296790061
1870	2.295799616
1871	2.294417713
1872	2.29372885
1873	2.292823465
1874	2.291951698
1875	2.29107967
1876	2.290967557
1877	2.29082522
1878	2.289955905
1879	2.289275563
1880	2.288397188
1881	2.28693071
1882	2.286881783
1883	2.285280054
1884	2.284156997
1885	2.283590712
1886	2.283430786
1887	2.283353226
1888	2.282529741
1889	2.281349068
1890	2.280734921
1891	2.279724638
1892	2.278923977
1893	2.278501456
1894	2.277664079
1895	2.276207059
1896	2.274912021
1897	2.274847536
1898	2.27457006
1899	2.273927083
1900	2.273072697
1901	2.272000314
1902	2.271207085
1903	2.27091708
1904	2.270295991
1905	2.269937056
1906	2.2694636
1907	2.268014309
1908	2.267251346
1909	2.266149064
1910	2.26538339
1911	2.265037251
1912	2.264416721
1913	2.263837914
1914	2.263133864
1915	2.262707029
1916	2.262263956
1917	2.26106665
1918	2.260449628
1919	2.260201624
1920	2.259272489
1921	2.258733439
1922	2.258670467
1923	2.258612645
1924	2.257011661
1925	2.256432978
1926	2.255867864
1927	2.255171844
1928	2.254193445
1929	2.254131729
1930	2.253437345
1931	2.253183103
1932	2.251983853
1933	2.251222438
1934	2.250373621
1935	2.249927594
1936	2.249839836
1937	2.249028459
1938	2.248011788
1939	2.247069316
1940	2.246205091
1941	2.245254487
1942	2.245196416
1943	2.244499371
1944	2.24375168
1945	2.242488279
1946	2.240855741
1947	2.240003145
1948	2.239080782
1949	2.23829046
1950	2.237583418
1951	2.236838461
1952	2.236149731
1953	2.235045885
1954	2.234576946
1955	2.234474193
1956	2.233515694
1957	2.23242502
1958	2.231630198
1959	2.230830937
1960	2.230209007
1961	2.229546462
1962	2.228182509
1963	2.227469017
1964	2.227382175
1965	2.226411206
1966	2.225354208
1967	2.223953707
1968	2.223421306
1969	2.223136475
1970	2.222181706
1971	2.221072565
1972	2.219601689
1973	2.219387615
1974	2.218602973
1975	2.217555339
1976	2.216435
1977	2.216169665
1978	2.215059112
1979	2.214998852
1980	2.21426741
1981	2.214121545
1982	2.213868531
1983	2.213310407
1984	2.212630669
1985	2.212243513
1986	2.210872748
1987	2.210827787
1988	2.210190828
1989	2.209974688
1990	2.209234862
1991	2.20917723
1992	2.207922574
1993	2.207634352
1994	2.206790457
1995	2.206513457
1996	2.205699365
1997	2.204735236
1998	2.203477064
1999	2.203394006
2000	2.202512408
2001	2.201562277
2002	2.200846597
2003	2.200330725
2004	2.199787046
2005	2.198932087
2006	2.198464487
2007	2.198019567
2008	2.196687428
2009	2.196019915
2010	2.195298075
2011	2.194588883
2012	2.193597039
2013	2.193302858
2014	2.192379838
2015	2.191349936
2016	2.190520409
2017	2.189692759
2018	2.188537446
2019	2.187881465
2020	2.187048803
2021	2.187004995
2022	2.186807501
2023	2.185384858
2024	2.184514021
2025	2.184344098
2026	2.183266971
2027	2.182308395
2028	2.181612066
2029	2.180607772
2030	2.180291491
2031	2.179738652
2032	2.179071966
2033	2.178387605
2034	2.177937451
2035	2.177389852
2036	2.176220164
2037	2.175766477
2038	2.174841407
2039	2.174211883
2040	2.17349374
2041	2.172085126
2042	2.171870567
2043	2.170767797
2044	2.169747644
2045	2.168927544
2046	2.167550154
2047	2.166616282
2048	2.16602844
2049	2.165714932
2050	2.165599772
2051	2.165136534
2052	2.164327568
2053	2.162824262
2054	2.161837577
2055	2.161116831
2056	2.160692677
2057	2.160438396
2058	2.159827695
2059	2.158897525
2060	2.158450146
2061	2.15751652
2062	2.156954775
2063	2.156872164
2064	2.156348798
2065	2.155702084
2066	2.154611413
2067	2.153819499
2068	2.153751453
2069	2.153104016
2070	2.15266556
2071	2.151604689
2072	2.150779031
2073	2.149801375
2074	2.149179792
2075	2.148420863
2076	2.147423385
2077	2.146674023
2078	2.145491341
2079	2.14481123
2080	2.143632207
2081	2.14297885
2082	2.141631225
2083	2.141222149
2084	2.141098098
2085	2.139963215
2086	2.139334169
2087	2.139080029
2088	2.138873228
2089	2.138107131
2090	2.137702329
2091	2.137659781
2092	2.137383011
2093	2.136374518
2094	2.135061822
2095	2.133702366
2096	2.133300645
2097	2.132870933
2098	2.131998618
2099	2.130854177
2100	2.130107453
2101	2.129866233
2102	2.128874609
2103	2.128339441
2104	2.128091158
2105	2.126873234
2106	2.126093141
2107	2.124796347
2108	2.124095505
2109	2.124028723
2110	2.122908277
2111	2.121664959
2112	2.121002036
2113	2.120159393
2114	2.118834801
2115	2.117876651
2116	2.11780917
2117	2.117406045
2118	2.116802783
2119	2.116281747
2120	2.115679848
2121	2.115188589
2122	2.115136767
2123	2.113784601
2124	2.113367506
2125	2.112889946
2126	2.112836749
2127	2.111930543
2128	2.111218824
2129	2.111017546
2130	2.110379106
2131	2.109733585
2132	2.109668952
2133	2.109052902
2134	2.108389486
2135	2.107257239
2136	2.105888619
2137	2.104937817
2138	2.103844982
2139	2.103653353
2140	2.10358857
2141	2.102588178
2142	2.101775604
2143	2.10111379
2144	2.100605213
2145	2.099755959
2146	2.099186508
2147	2.098521428
2148	2.098469337
2149	2.097327806
2150	2.096414815
2151	2.096338435
2152	2.095550957
2153	2.095253912
2154	2.094610531
2155	2.094552362
2156	2.093356498
2157	2.092877046
2158	2.092352688
2159	2.091851097
2160	2.091268416
2161	2.091089755
2162	2.090358707
2163	2.090006831
2164	2.089054149
2165	2.088360858
2166	2.087810476
2167	2.087761431
2168	2.087712817
2169	2.087664629
2170	2.087035207
2171	2.086342585
2172	2.085917374
2173	2.084627846
2174	2.084585327
2175	2.083839218
2176	2.082093413
2177	2.081137403
2178	2.080423611
2179	2.079716695
2180	2.078501621
2181	2.078442672
2182	2.078403997
2183	2.077666023
2184	2.076628916
2185	2.076522909
2186	2.076475919
2187	2.075485741
2188	2.075423297
2189	2.07455323
2190	2.074088219
2191	2.073266228
2192	2.072410881
2193	2.072152773
2194	2.071315537
2195	2.070609189
2196	2.069180199
2197	2.067849837
2198	2.067148294
2199	2.066453482
2200	2.06641518
2201	2.065621427
2202	2.064928378
2203	2.064419305
2204	2.063861038
2205	2.062706029
2206	2.062189512
2207	2.061046478
2208	2.060251135
2209	2.059767177
2210	2.059009006
2211	2.058138934
2212	2.058081797
2213	2.058022172
2214	2.057860982
2215	2.057823705
2216	2.057028948
2217	2.056986335
2218	2.056921047
2219	2.055660371
2220	2.055449967
2221	2.05444766
2222	2.053777367
2223	2.052961505
2224	2.052880361
2225	2.05158762
2226	2.051002921
2227	2.050063077
2228	2.049280383
2229	2.048637123
2230	2.048176927
2231	2.047183301
2232	2.047137577
2233	2.046563446
2234	2.045336143
2235	2.044516523
2236	2.043257394
2237	2.042128526
2238	2.041815443
2239	2.040459793
2240	2.039291424
2241	2.038452334
2242	2.037493422
2243	2.03653771
2244	2.035624804
2245	2.035246725
2246	2.034640293
2247	2.033869129
2248	2.033051632
2249	2.032353599
2250	2.031418953
2251	2.031055166
2252	2.030549282
2253	2.029671609
2254	2.029331191
2255	2.028936605
2256	2.028074623
2257	2.028028579
2258	2.027970705
2259	2.027093397
2260	2.026374005
2261	2.025105111
2262	2.023802966
2263	2.023766546
2264	2.022649534
2265	2.022595107
2266	2.021728128
2267	2.021091618
2268	2.020476312
2269	2.020410805
2270	2.020320438
2271	2.01978776
2272	2.019415385
2273	2.018590435
2274	2.018546566
2275	2.018478228
2276	2.018411729
2277	2.018010704
2278	2.01797551
2279	2.017605401
2280	2.016620677
2281	2.01587684
2282	2.015452431
2283	2.014707673
2284	2.013870664
2285	2.012469574
2286	2.01176694
2287	2.011244253
2288	2.010465608
2289	2.009492114
2290	2.008255123
2291	2.0076552
2292	2.007369641
2293	2.006663449
2294	2.005943274
2295	2.004763185
2296	2.004016187
2297	2.003467276
2298	2.003123085
2299	2.0030879
2300	2.002524249
2301	2.002461027
2302	2.001038733
2303	2.000119606
2304	1.999814804
2305	1.998985497
2306	1.998432146
2307	1.997791871
2308	1.996922479
2309	1.99619084
2310	1.995421565
2311	1.994267157
2312	1.99373732
2313	1.993308159
2314	1.992088319
2315	1.99150826
2316	1.991463099
2317	1.99092964
2318	1.990099313
2319	1.989290706
2320	1.988612227
2321	1.987841943
2322	1.987807285
2323	1.986514538
2324	1.986128318
2325	1.985436698
2326	1.984496725
2327	1.983617734
2328	1.98340104
2329	1.983350952
2330	1.982171467
2331	1.981632864
2332	1.98070032
2333	1.979978669
2334	1.979271712
2335	1.978820844
2336	1.97876011
2337	1.977867192
2338	1.977022373
2339	1.976323347
2340	1.97553708
2341	1.974623802
2342	1.973929705
2343	1.973260871
2344	1.973221963
2345	1.972521059
2346	1.972197124
2347	1.971233269
2348	1.971190365
2349	1.970370012
2350	1.970015273
2351	1.969490814
2352	1.968813203
2353	1.968758705
2354	1.968405342
2355	1.967598505
2356	1.967046341
2357	1.966500848
2358	1.965842884
2359	1.965150774
2360	1.963912215
2361	1.963868732
2362	1.963007969
2363	1.962965807
2364	1.962140565
2365	1.961851011
2366	1.961639406
2367	1.960462875
2368	1.95996915
2369	1.959319505
2370	1.958700359
2371	1.95858263
2372	1.957748158
2373	1.957145422
2374	1.956528424
2375	1.956160605
2376	1.955562849
2377	1.95500859
2378	1.95465165
2379	1.954118568
2380	1.954058093
2381	1.953372847
2382	1.952543936
2383	1.951477408
2384	1.950378966
2385	1.949648357
2386	1.949608875
2387	1.94956088
2388	1.948871217
2389	1.94830654
2390	1.94793203
2391	1.946700013
2392	1.946124874
2393	1.945423048
2394	1.944631047
2395	1.943853124
2396	1.943483559
2397	1.942879892
2398	1.942835912
2399	1.942776948
2400	1.942264617
2401	1.941674713
2402	1.941466586
2403	1.941283144
2404	1.940729933
2405	1.939876179
2406	1.939390742
2407	1.93868962
2408	1.938037197
2409	1.937730903
2410	1.937169579
2411	1.936933994
2412	1.93660498
2413	1.935975807
2414	1.935433964
2415	1.934907754
2416	1.934120978
2417	1.934067882
2418	1.933301883
2419	1.932871905
2420	1.93284588
2421	1.932567606
2422	1.931312162
2423	1.930493618
2424	1.930049652
2425	1.92949023
2426	1.929026911
2427	1.928481726
2428	1.927650909
2429	1.927617668
2430	1.927078578
2431	1.926388786
2432	1.925921871
2433	1.924946565
2434	1.924458301
2435	1.924418806
2436	1.924380365
2437	1.924124066
2438	1.923812663
2439	1.923628872
2440	1.923579713
2441	1.922913097
2442	1.922235347
2443	1.921704827
2444	1.920900273
2445	1.920524889
2446	1.91981816
2447	1.919380212
2448	1.918894694
2449	1.918228102
2450	1.91787639
2451	1.917440746
2452	1.917399298
2453	1.916731946
2454	1.915503602
2455	1.914729833
2456	1.914184055
2457	1.913673876
2458	1.913162746
2459	1.912683195
2460	1.911792284
2461	1.911389693
2462	1.910774337
2463	1.910742201
2464	1.910087424
2465	1.910060033
2466	1.909222806
2467	1.908897531
2468	1.908446854
2469	1.90809253
2470	1.90692033
2471	1.906342768
2472	1.905630952
2473	1.905122714
2474	1.904328719
2475	1.904300136
2476	1.9042744
2477	1.904247169
2478	1.903305484
2479	1.902678224
2480	1.902273451
2481	1.901683875
2482	1.901161423
2483	1.900691906
2484	1.89956917
2485	1.898933839
2486	1.898669511
2487	1.898261777
2488	1.897784069
2489	1.897744325
2490	1.897304751
2491	1.897029703
2492	1.89599785
2493	1.894887092
2494	1.894218049
2495	1.89407954
2496	1.893599394
2497	1.893571534
2498	1.892714249
2499	1.8920043
2500	1.891968141
2501	1.891192973
2502	1.889996448
2503	1.88905809
2504	1.88859479
2505	1.887656533
2506	1.887241167
2507	1.886935156
2508	1.88635159
2509	1.886135007
2510	1.886080134
2511	1.886036387
2512	1.885482343
2513	1.884504695
2514	1.883783717
2515	1.883289385
2516	1.882643028
2517	1.882175476
2518	1.881735256
2519	1.88111786
2520	1.880672755
2521	1.879538477
2522	1.878932702
2523	1.878375826
2524	1.877941988
2525	1.877107562
2526	1.87559282
2527	1.874945115
2528	1.874300354
2529	1.873673156
2530	1.873646359
2531	1.873142989
2532	1.872970752
2533	1.872746361
2534	1.872263151
2535	1.871857716
2536	1.871073311
2537	1.870503661
2538	1.870475409
2539	1.870199123
2540	1.870026334
2541	1.869984229
2542	1.869910163
2543	1.869393256
2544	1.869340464
2545	1.869312796
2546	1.868575341
2547	1.868038034
2548	1.867463315
2549	1.866779416
2550	1.865912504
2551	1.865355408
2552	1.864678459
2553	1.864143223
2554	1.864115685
2555	1.862945957
2556	1.86246964
2557	1.861973779
2558	1.861769665
2559	1.861264536
2560	1.860425195
2561	1.860006118
2562	1.859713008
2563	1.859644958
2564	1.859119967
2565	1.859090571
2566	1.858614322
2567	1.858572822
2568	1.857916165
2569	1.857286803
2570	1.856421626
2571	1.855934316
2572	1.855537013
2573	1.855188942
2574	1.85452707
2575	1.854050702
2576	1.853561853
2577	1.85252759
2578	1.851940696
2579	1.851219257
2580	1.850336062
2581	1.849857551
2582	1.849285698
2583	1.848990843
2584	1.848229431
2585	1.846940108
2586	1.846676932
2587	1.845796936
2588	1.845479996
2589	1.84478356
2590	1.84443519
2591	1.843912771
2592	1.843047913
2593	1.842687551
2594	1.842523026
2595	1.841656092
2596	1.841621986
2597	1.84139498
2598	1.841072606
2599	1.840511488
2600	1.840093637
2601	1.83983814
2602	1.839810542
2603	1.839419802
2604	1.838693458
2605	1.83816916
2606	1.837886457
2607	1.837411218
2608	1.83737754
2609	1.837343994
2610	1.836191442
2611	1.835364731
2612	1.83460492
2613	1.834176107
2614	1.83414953
2615	1.833527237
2616	1.833477021
2617	1.83301945
2618	1.832262374
2619	1.83221964
2620	1.831419375
2621	1.830909928
2622	1.830532059
2623	1.830069125
2624	1.829549168
2625	1.828867934
2626	1.828840924
2627	1.828436878
2628	1.827840952
2629	1.827341918
2630	1.826432402
2631	1.826188322
2632	1.826165598
2633	1.825891668
2634	1.825232414
2635	1.825142718
2636	1.824784102
2637	1.824001061
2638	1.823639183
2639	1.823018864
2640	1.822995353
2641	1.822431923
2642	1.821884748
2643	1.821216423
2644	1.820712137
2645	1.820460896
2646	1.819279837
2647	1.818687856
2648	1.818189072
2649	1.817311849
2650	1.817004229
2651	1.816494769
2652	1.81645922
2653	1.816022732
2654	1.815567592
2655	1.815520153
2656	1.814793022
2657	1.814473778
2658	1.813030714
2659	1.812560232
2660	1.811612949
2661	1.811308291
2662	1.810572536
2663	1.809963265
2664	1.809270986
2665	1.808885921
2666	1.807871817
2667	1.807771899
2668	1.807363793
2669	1.806496243
2670	1.806433509
2671	1.806266379
2672	1.806239322
2673	1.805705557
2674	1.805224191
2675	1.804724406
2676	1.804382533
2677	1.803786988
2678	1.803496085
2679	1.803211162
2680	1.80318794
2681	1.802659048
2682	1.801914967
2683	1.801476332
2684	1.800679337
2685	1.799879206
2686	1.799052579
2687	1.798999732
2688	1.798429138
2689	1.79760053
2690	1.797250761
2691	1.797044243
2692	1.797019754
2693	1.796531373
2694	1.796506334
2695	1.796040587
2696	1.795175855
2697	1.794746558
2698	1.794350629
2699	1.794166292
2700	1.794139385
2701	1.79386404
2702	1.792934724
2703	1.792058649
2704	1.791370441
2705	1.791343971
2706	1.791315675
2707	1.790767769
2708	1.7900173
2709	1.789390474
2710	1.789097579
2711	1.788982943
2712	1.788766637
2713	1.788255451
2714	1.787927446
2715	1.787758978
2716	1.786981224
2717	1.786190101
2718	1.785582791
2719	1.785177941
2720	1.784533303
2721	1.783968836
2722	1.783935624
2723	1.782806773
2724	1.781871356
2725	1.781554598
2726	1.780910547
2727	1.779952201
2728	1.779103289
2729	1.778559388
2730	1.778206602
2731	1.778043334
2732	1.777593563
2733	1.776746379
2734	1.776444454
2735	1.775671572
2736	1.775195349
2737	1.774556644
2738	1.774070454
2739	1.773209726
2740	1.772822754
2741	1.772636834
2742	1.7726003
2743	1.772231963
2744	1.772195555
2745	1.771423427
2746	1.771069648
2747	1.770411476
2748	1.770146491
2749	1.769262203
2750	1.768872557
2751	1.768538537
2752	1.767927315
2753	1.767572816
2754	1.766834762
2755	1.766541657
2756	1.766384128
2757	1.766157347
2758	1.765893823
2759	1.765349029
2760	1.764659416
2761	1.763734011
2762	1.762890788
2763	1.762378219
2764	1.762211099
2765	1.761070954
2766	1.760780555
2767	1.760200397
2768	1.759803723
2769	1.759272648
2770	1.758850794
2771	1.758643614
2772	1.757769548
2773	1.75731522
2774	1.756520614
2775	1.756100966
2776	1.755755127
2777	1.755448769
2778	1.755421228
2779	1.755397413
2780	1.755296131
2781	1.755002547
2782	1.754153508
2783	1.753572632
2784	1.753525371
2785	1.75313105
2786	1.752631044
2787	1.752342347
2788	1.752134864
2789	1.751062115
2790	1.751032357
2791	1.750697632
2792	1.750245532
2793	1.749537178
2794	1.749261677
2795	1.748789732
2796	1.748325817
2797	1.748013715
2798	1.747567814
2799	1.747544396
2800	1.746995347
2801	1.746489273
2802	1.746167945
2803	1.745631588
2804	1.74545525
2805	1.744665203
2806	1.744368793
2807	1.743792164
2808	1.742868127
2809	1.742587049
2810	1.741965867
2811	1.74164954
2812	1.741211856
2813	1.740923593
2814	1.740504443
2815	1.739721553
2816	1.739095291
2817	1.738511987
2818	1.737871871
2819	1.737126204
2820	1.736983519
2821	1.736270307
2822	1.7356898
2823	1.735169687
2824	1.734496748
2825	1.734458454
2826	1.734154025
2827	1.733693992
2828	1.733662945
2829	1.733631247
2830	1.733080942
2831	1.732710674
2832	1.732181964
2833	1.731901267
2834	1.731625921
2835	1.731387364
2836	1.730778051
2837	1.730043754
2838	1.72987517
2839	1.729426454
2840	1.728631216
2841	1.728152098
2842	1.727461695
2843	1.727184613
2844	1.726730405
2845	1.726360466
2846	1.725809098
2847	1.725403294
2848	1.724653629
2849	1.724089406
2850	1.723646667
2851	1.723390904
2852	1.722983135
2853	1.722896575
2854	1.722353723
2855	1.722308688
2856	1.721547974
2857	1.721506694
2858	1.721152811
2859	1.72087378
2860	1.720393543
2861	1.7200029
2862	1.719838214
2863	1.719565416
2864	1.718923364
2865	1.718893111
2866	1.7188614
2867	1.71842142
2868	1.718034541
2869	1.717926064
2870	1.71761209
2871	1.717198984
2872	1.716720071
2873	1.716257241
2874	1.715638216
2875	1.715614703
2876	1.715409443
2877	1.714952002
2878	1.714508108
2879	1.714486904
2880	1.714055994
2881	1.714012885
2882	1.713627235
2883	1.712849236
2884	1.712592492
2885	1.71253896
2886	1.711924504
2887	1.711580183
2888	1.710897771
2889	1.710405508
2890	1.709711123
2891	1.709569188
2892	1.709308789
2893	1.708864897
2894	1.708290272
2895	1.707842958
2896	1.707418218
2897	1.7068744
2898	1.706486496
2899	1.706453101
2900	1.706366543
2901	1.705590682
2902	1.704851984
2903	1.704418536
2904	1.703959525
2905	1.703455718
2906	1.70278995
2907	1.702177419
2908	1.701832719
2909	1.70119734
2910	1.700901548
2911	1.700241154
2912	1.700209445
2913	1.699788921
2914	1.69935087
2915	1.698619119
2916	1.69841431
2917	1.698207503
2918	1.69785245
2919	1.697674744
2920	1.697536899
2921	1.697301531
2922	1.696979913
2923	1.696914696
2924	1.696886944
2925	1.696222008
2926	1.69570159
2927	1.694918596
2928	1.694030171
2929	1.693513434
2930	1.693189369
2931	1.692800367
2932	1.692311762
2933	1.69227814
2934	1.691949664
2935	1.691214238
2936	1.69105923
2937	1.691018789
2938	1.690954068
2939	1.690473494
2940	1.690035973
2941	1.689337931
2942	1.688710416
2943	1.688207847
2944	1.687363957
2945	1.686987365
2946	1.686963225
2947	1.686598894
2948	1.685895845
2949	1.685233994
2950	1.685213214
2951	1.684971577
2952	1.684553885
2953	1.684376902
2954	1.684202326
2955	1.683852802
2956	1.683409743
2957	1.682950419
2958	1.682300713
2959	1.681697122
2960	1.681137011
2961	1.680924033
2962	1.680290479
2963	1.680267287
2964	1.679798858
2965	1.679642784
2966	1.679389546
2967	1.678954826
2968	1.678486551
2969	1.678456421
2970	1.677611715
2971	1.67758676
2972	1.677331667
2973	1.676657633
2974	1.676593299
2975	1.676068612
2976	1.675753287
2977	1.675622118
2978	1.675383081
2979	1.675344302
2980	1.674926209
2981	1.674895216
2982	1.674781175
2983	1.674189409
2984	1.673497556
2985	1.673419638
2986	1.672362808
2987	1.671934459
2988	1.671506572
2989	1.670873537
2990	1.670403292
2991	1.670349338
2992	1.669883069
2993	1.66931773
2994	1.668600956
2995	1.668023816
2996	1.667553339
2997	1.667515197
2998	1.66686793
2999	1.666374523
3000	1.665564662
3001	1.66554089
3002	1.664883497
3003	1.664207962
3004	1.664069797
3005	1.663467987
3006	1.663146787
3007	1.662975512
3008	1.662327866
3009	1.662303658
3010	1.661809591
3011	1.661319622
3012	1.660595602
3013	1.66038364
3014	1.660042484
3015	1.659679344
3016	1.659388505
3017	1.659219546
3018	1.658944621
3019	1.658287345
3020	1.657945738
3021	1.657327676
3022	1.65698767
3023	1.656494973
3024	1.65547
3025	1.654811314
3026	1.654784773
3027	1.654251802
3028	1.653633795
3029	1.653613761
3030	1.653111059
3031	1.652504931
3032	1.652085984
3033	1.65092827
3034	1.650631841
3035	1.65012851
3036	1.649455033
3037	1.649079159
3038	1.648952532
3039	1.648420717
3040	1.64773033
3041	1.647416905
3042	1.646873903
3043	1.646274372
3044	1.646065549
3045	1.64571385
3046	1.645342654
3047	1.645048491
3048	1.644599824
3049	1.644302032
3050	1.643861133
3051	1.643105846
3052	1.641773714
3053	1.641533139
3054	1.641514831
3055	1.641183769
3056	1.640700053
3057	1.64067942
3058	1.639860763
3059	1.63953641
3060	1.63874821
3061	1.63869569
3062	1.638417803
3063	1.637831737
3064	1.637016924
3065	1.636359988
3066	1.636087191
3067	1.635758963
3068	1.635270396
3069	1.635044928
3070	1.635026795
3071	1.634559857
3072	1.634152163
3073	1.633613092
3074	1.633406194
3075	1.632692262
3076	1.632069982
3077	1.631468925
3078	1.631233621
3079	1.630634111
3080	1.630615007
3081	1.630250855
3082	1.629987147
3083	1.629598622
3084	1.62893953
3085	1.628345023
3086	1.627741015
3087	1.627383891
3088	1.626696744
3089	1.626178595
3090	1.626161357
3091	1.625518422
3092	1.625498787
3093	1.625040499
3094	1.624632006
3095	1.624119974
3096	1.623677392
3097	1.623246657
3098	1.622273632
3099	1.621405478
3100	1.621366297
3101	1.620905593
3102	1.620324379
3103	1.619933427
3104	1.619667845
3105	1.619482653
3106	1.619194925
3107	1.619113605
3108	1.618816661
3109	1.618517795
3110	1.617971028
3111	1.617951687
3112	1.617426086
3113	1.616914373
3114	1.616316242
3115	1.615837363
3116	1.61545924
3117	1.615433995
3118	1.615290306
3119	1.614845313
3120	1.614319282
3121	1.614059007
3122	1.613490346
3123	1.613470435
3124	1.613449128
3125	1.613261058
3126	1.612941379
3127	1.61234617
3128	1.612010999
3129	1.61198682
3130	1.611706883
3131	1.611688721
3132	1.611576849
3133	1.611457553
3134	1.611041193
3135	1.61047031
3136	1.610192201
3137	1.609923137
3138	1.609776004
3139	1.608822365
3140	1.608503525
3141	1.608379129
3142	1.608025621
3143	1.607778584
3144	1.607570334
3145	1.607065432
3146	1.606685209
3147	1.606424172
3148	1.605932871
3149	1.605342166
3150	1.604749102
3151	1.604520237
3152	1.603956085
3153	1.603586818
3154	1.603114634
3155	1.602907047
3156	1.602733774
3157	1.60188006
3158	1.601646027
3159	1.601627469
3160	1.601059108
3161	1.600683811
3162	1.600307984
3163	1.600231047
3164	1.599730479
3165	1.599235486
3166	1.598792418
3167	1.598439779
3168	1.597877884
3169	1.597554303
3170	1.597532901
3171	1.597129383
3172	1.596756924
3173	1.596404845
3174	1.596008014
3175	1.595775308
3176	1.595597061
3177	1.595246144
3178	1.594858149
3179	1.594636181
3180	1.594264357
3181	1.593854059
3182	1.593133573
3183	1.592450891
3184	1.591897608
3185	1.591470163
3186	1.591446118
3187	1.591117923
3188	1.590745837
3189	1.590304207
3190	1.589821954
3191	1.589421198
3192	1.588320734
3193	1.587909521
3194	1.587558063
3195	1.587338952
3196	1.58693631
3197	1.586421444
3198	1.586405689
3199	1.586194333
3200	1.585887587
3201	1.585308747
3202	1.585082347
3203	1.584485529
3204	1.584323665
3205	1.58381651
3206	1.583325288
3207	1.583306921
3208	1.582679963
3209	1.582565967
3210	1.582544968
3211	1.58225685
3212	1.582093302
3213	1.581736765
3214	1.581719768
3215	1.581300767
3216	1.580873214
3217	1.580795975
3218	1.580307774
